Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alsoHasRank,alsoKnownAs,capturedLocation,hasBodyPart,hasCharacteristic,hasName,hasRank,hasShape,hasStatus,http://bioportal.bioontology.org/ontologies/FISHO#addedBy,http://bioportal.bioontology.org/ontologies/FISHO#citation,http://bioportal.bioontology.org/ontologies/FISHO#commentSource,http://bioportal.bioontology.org/ontologies/FISHO#contributor,http://bioportal.bioontology.org/ontologies/FISHO#creator,http://bioportal.bioontology.org/ontologies/FISHO#definition,http://bioportal.bioontology.org/ontologies/FISHO#definitionSource,http://bioportal.bioontology.org/ontologies/FISHO#description,http://bioportal.bioontology.org/ontologies/FISHO#has_obo_namespace,http://bioportal.bioontology.org/ontologies/FISHO#id,http://bioportal.bioontology.org/ontologies/FISHO#is_ancient_species,http://bioportal.bioontology.org/ontologies/FISHO#modified,http://bioportal.bioontology.org/ontologies/FISHO#status,http://bioportal.bioontology.org/ontologies/FISHO#title,http://bioportal.bioontology.org/ontologies/FISHO#usedIn,http://data.bioontology.org/metadata/prefixIRI,http://mybiodiversityontologies.um.edu.my/FO.owl#contributor,http://mybiodiversityontologies.um.edu.my/FO.owl#creator,http://mybiodiversityontologies.um.edu.my/FO.owl#description,http://mybiodiversityontologies.um.edu.my/FO.owl#modified,http://mybiodiversityontologies.um.edu.my/FO.owl#title,http://purl.obolibrary.org/obo/created_by,http://purl.obolibrary.org/obo/def,http://purl.obolibrary.org/obo/definition,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/vto#has_rank,http://purl.obolibrary.org/obo/vto#is_extinct,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOWL#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOWL#xref,http://www.w3.org/2004/02/skos/core#notation,isAssociatedWith,isCapturedBy,isCharacteristicFor,isCommonNamesIn,isComposedOf,isConsideredAs,isDevelopedFrom,isDifferentFrom,isGroupFor,isKnownAs,isNameFor,isNotGroupFor,isOrganFor,isPartOf,isRankFor,isSimilarTo,isStatusFor,isToolsToCapture
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000154,FishDevelopment,,Fish early development stages -> mature,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000152,,,,,,,,,,,,,,,,,,,FISHO:0000154,,,In review,,,FISHO:FISHO_0000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000152,FishStudies,ichthyology,,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,,FISHO:0000152,,,,,,FISHO:FISHO_0000152,,,,,,,,,,,,,,,,,ichthyology,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000156,Intercalar,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000358,,,,,,,,,,,,,,,,,,,FISHO:0000156,,,,,,FISHO:FISHO_0000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000509,LivingLungfish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000379,,,,,,,,,,,,,,,,,,,FISHO:0000509,,,,,,FISHO:FISHO_0000509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000505,BonyTongue,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000424,,,,,,,,,,,,,,,,,,,FISHO:0000505,,,,,,FISHO:FISHO_0000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000502,FrilledShark,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,,,,,,,,,,,,,,,,,,,FISHO:0000502,yes,,,,,FISHO:FISHO_0000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000504,GulperShark,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,,,,,,,,,,,,,,,,,,,FISHO:0000504,,,,,,FISHO:FISHO_0000504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000501,ElephantShark,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,,,,,,,,,,,,,,,,,,,FISHO:0000501,,,,,,FISHO:FISHO_0000501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000503,GoblinShark,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,,,,,,,,,,,,,,,,,,,FISHO:0000503,,,,,,FISHO:FISHO_0000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000500,BullheadShark,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,,,,,,,,,,,,,,,,,,,FISHO:0000500,,,,,,FISHO:FISHO_0000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000506,NotFish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000253,,,,,,,,,,,,,,,,,,,FISHO:0000506,,,,,,FISHO:FISHO_0000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000161,OpercularApparatus,,"consist of four pair of wide, flat, dermal bones that form the gil covers, protect the underlying gill arches, and are involved in respiration and feeding.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000032,,,,,,,,,,,,,,,,,,,FISHO:0000161,,,,,,FISHO:FISHO_0000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000162,Tail,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000378,,,,,,,,,,,,,,,,,,,FISHO:0000162,,,,,,FISHO:FISHO_0000162,,,,,,,,,,,,,UBERON:0002415,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000160,EarlyJawedFish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000379,,,,,,,,,,,,,,,,,,,FISHO:0000160,,,,,,FISHO:FISHO_0000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000168,Flood,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000419,,,,,,,,,,,,,,,,,,,FISHO:0000168,,,,,"Prof Chong Data Collection in Matang, 1988 - 1993",FISHO:FISHO_0000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000167,StandardWeight,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000128,,,,,,,,,,,,,,,,,,,FISHO:0000167,,,,,"Prof Chong Data Collection in Matang, 1988 - 1993",FISHO:FISHO_0000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000163,Prawns,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000506,,,,,,,,,,,,,,,,,,,FISHO:0000163,,,,,,FISHO:FISHO_0000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000164,FishStatus,,Handle any terms that is related to status.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,,FISHO:0000164,,,,,,FISHO:FISHO_0000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000165,SoftAnatomy,,"Soft anatomy include include the muscles, cardiovascular system, alimentary canal, gas bladder, kidneys, gonads, and nervous system.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000396|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000406,,,,,,,,,,,,,,,,,,,FISHO:0000165,,,,,,FISHO:FISHO_0000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000166,OrbitalRegion,,"Composed of three sets of cartilage bones and two sets of dermal bones. Cartilage bone components include paired pterosphenoids (alisphenoids in earlier literature), the median basiphenoid, and sclerotic cartilages. The two set of dermal bones are the paired frontals and the circumorbitals.

Advance teleosts usually have infraorbital, lachrymal/preorbital, jugal/true suborbital, and the dermosphenotic bones/postorbitals. Many primitive teleosts also have an antorbital and a supraorbital",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000312,,,,,,,,,,,,,,,The region that surrounds the orbit.,,,,FISHO:0000166,,,,,,FISHO:FISHO_0000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000183,CoastalWater,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000183,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000184,PostcranialSkeleton,,refers to all or part of the skeleton apart from the skull,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000092,,,,,,,,,,,,https://en.wikipedia.org/wiki/Postcrania,,,,,,,FISHO:0000184,,,,,,FISHO:FISHO_0000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000185,Pond,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000185,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000182,GlobalExtintion,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000164,,,,,,,,,,,,,,,,,,,FISHO:0000182,,,,,,FISHO:FISHO_0000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000189,Egg,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000077,,,,,,,,,,,,,,,,,,,FISHO:0000189,,,,,,FISHO:FISHO_0000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000188,MuscleDivision,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000396,,,,,,,,,,,,,,,,,,,FISHO:0000188,,,,,,FISHO:FISHO_0000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000179,SonicMuscle,,"Fish sonic muscles are fastest muscles in vertebrates (Parmentier et al., 2006). They are specialized fast contracting striated muscles.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000179,,,,,,FISHO:FISHO_0000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000170,ByShape,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000170,,,,,,FISHO:FISHO_0000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000172,Trawl,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,,,,,,,,,,,,,,,,,,,FISHO:0000172,,,,,,FISHO:FISHO_0000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000176,HoopNet,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000176,,,,,,FISHO:FISHO_0000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000174,CommonFishNames,,This is universal common name,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000096,,,,,,,,,,,,,,,,,,,FISHO:0000174,,,,,,FISHO:FISHO_0000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000175,SmoothMuscle,,"Is nonskeletal, involuntary, and mostly associated with the gut but is also important in many organs and in circulatory system.

Smooth muscles line the walls of the digestive tract. They are arraged in bundlesmof longitudinal and circular muscles that work in opposition to one another to permit peristaltic transport of food.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000175,,,,,,FISHO:FISHO_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000173,Pterygiolarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000380,,,,,,,,,,,,,,,,,,,FISHO:0000173,,,,,,FISHO:FISHO_0000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000178,MorphometricCharacters,,"Analysis of differences is more complex than with meristic characters. Some morphometric characters are harder to define exactly, and being continous variables, they can be measured to different levels of precesion and so are less easily repeated. Furthermore there are the problem of allometry, where by lengths of different rates with growth.

Size factors have to be compensated for through use of such techniques as regression analysis, analysis of variance (ANOVA), and analysis of covariance (ANCOVA) so that comparisons can be made between actual differences in characters and not differences due to body size.

Principal component analysis (PCA) also adjusts for size, particularly if size components are removed by shear coefficients, as recommended by Humphries et al. (1981)",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000013,,,,,,,,,,Mohd Najib,,"Helfman, G., Collette, B. B., Facey, D. E., & Bowen, B. W. (2009). The diversity of fishes: biology, evolution, and ecology. John Wiley & Sons.",,,"Refer to measureable structures such as fin length, head length, eye diameter, or ratios between such measurements.","Helfman, G., Collette, B. B., Facey, D. E., & Bowen, B. W. (2009). The diversity of fishes: biology, evolution, and ecology. John Wiley & Sons.",,,FISHO:0000178,,,,,,FISHO:FISHO_0000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000345,Whales,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000506,,,,,,,,,,,,,,,,,,,FISHO:0000345,,,,,,FISHO:FISHO_0000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000347,BagNet,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,,,,,,,,,,,,,,,,,,,FISHO:0000347,,,,,,FISHO:FISHO_0000347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000349,DBPedia,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000299,,,,,,,,,,,,,,,,,,,FISHO:0000349,,,,,,FISHO:FISHO_0000349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000346,IUCNRedlistCategories,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000110,,,,,,,,,,,,,,,,,,,FISHO:0000346,,,,,,FISHO:FISHO_0000346,,,,,,,,,,,,,,,,,,,,http://www.iucnredlist.org/,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000342,PelagicJuvenile,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000142,,,,,,,,,,,,,,,,,,,FISHO:0000342,,,,,,FISHO:FISHO_0000342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000344,Infraorbital,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000166|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,,,,,,,,,,,,,,,,,,,FISHO:0000344,,,,,,FISHO:FISHO_0000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000374,Dermatocranium,,Consist of dermal bones,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000207,,,,,,,,,,,,,,,,,,,FISHO:0000374,,,,,,FISHO:FISHO_0000374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000375,YolkSacLarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000023,,,,,,,,,,,,,,,,,,,FISHO:0000375,,,,,,FISHO:FISHO_0000375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000372,Metapterygoid,,"Cartilage Bones, quadrangular-shaped, and articulating with the quadrate and hyomandibula",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000273,,,,,,,,,,,,,,,,,,,FISHO:0000372,,,,,,FISHO:FISHO_0000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000373,Parethmoid,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000016|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112,,,,,,,,,,,,,,,,,,,FISHO:0000373,,,,,,FISHO:FISHO_0000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000379,FishGroup,,,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,,FISHO:0000379,,,,,,FISHO:FISHO_0000379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000378,FishBodyPart,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000406,,,,,,,,,,,,,,,,,,,FISHO:0000378,,,,,,FISHO:FISHO_0000378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000376,ByCatch,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000101,,,,,,,,,,,,,,,,,,,FISHO:0000376,,,,,,FISHO:FISHO_0000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000377,IntermuscularBones,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000184,,,,,,,,,,,,,,,,,,,FISHO:0000377,,,,,,FISHO:FISHO_0000377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000336,Measurement,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000284,,,,,,,,,,,,,,,,,,,FISHO:0000336,,,,,,FISHO:FISHO_0000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000338,DermosphenoticBone,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000166|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,,,,,,,,,,,,,,,,,,,FISHO:0000338,,,,,,FISHO:FISHO_0000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000335,IntegumentarySkeleton,,"The integument is composed of the skin and skin derivatives, and includes scales in fishes and feathers and hair in birds and mammals. The integument forms an external protective structure parallel to the internal endoskeleteon and serves as the boundary between the fish and the external environment.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000396|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000406,,,,,,,,,,,,,,,,,,,FISHO:0000335,,,,,,FISHO:FISHO_0000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000331,PaddyField,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000331,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000333,TypeSpecimen,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000126,,,,,,,,,,,,,,,,,,,FISHO:0000333,,,,,,FISHO:FISHO_0000333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000334,CartilaginousFish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000379,,,,,,,,,,,,,,,,,,,FISHO:0000334,,,,,,FISHO:FISHO_0000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000131,Cardiform,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000414,,,,,,,,,,,,,,,,,"Fine, pointed teeth arraged as in wool card; for example, the pharyngeal teeth in pickerels (Esox).",,FISHO:0000131,,,,,,FISHO:FISHO_0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000130,PlateSkinnedFish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000379,,,,,,,,,,,,,,,,,,,FISHO:0000130,,,,,,FISHO:FISHO_0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000135,Maxillae,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000238,,,,,,,,,,,,,,,,,,,FISHO:0000135,,,,,,FISHO:FISHO_0000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000136,Endemicity,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000101,,,,,,,,,,,,,,,,,,,FISHO:0000136,,,,,,FISHO:FISHO_0000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000137,SpeciesDiversity,,Species diversity is a measure of the diversity within an ecological community that incorporates both species richness (the number of species in a community) and the evenness of species' abundances. Species diversity is one component of the concept of biodiversity.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000212,,,,,,,,,,,,,,,,,,,FISHO:0000137,,,,,,FISHO:FISHO_0000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000133,FishingMethod,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000151,,,,,,,,,,,,,,,,,,,FISHO:0000133,,,,,,FISHO:FISHO_0000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000132,DorsalFin,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000063,,,,,,,,,,,,,,,,,,,FISHO:0000132,,,,,,FISHO:FISHO_0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000138,AnalFin,,Usually lies just posterior to the anus.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000063,,,,,,,,,,,,,,,,,,,FISHO:0000138,,,,,,FISHO:FISHO_0000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000139,WoRMS,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000299,,,,,,,,,,,,,,,,,,,FISHO:0000139,,,,,,FISHO:FISHO_0000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000119,PreflexionLarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000142,,,,,,,,,,,,,,,,,,,FISHO:0000119,,,,,,FISHO:FISHO_0000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000118,SeagrassMeadow,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000118,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000117,SquamationBegun,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000117,,,,,,FISHO:FISHO_0000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
